Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
146.75.116.176-192.168.188.24-443-59013-6;14675116176;443;19216818824;59013;6;25/03/2025 00:10;235;2;1;240;510;240;0;120;1,70E+15;510;510;510;0;31.914.893.617.021.200;1.276.595.744.680.850;1175;1,66E+16;2350;0;2350;2350;0;2350;2350;0;0;0;0;0;0;1;0;0;40;20;8,51E+15;4,26E+15;0;510;315;2,46E+15;6030;0;0;0;1;1;0;0;0;0;420;120;510;0;0;0;0;0;0;2;24;1;51;-1;308;1;0;0;0;0;0;0;0;0;0;1
146.75.116.176-192.168.188.24-443-59013-6;14675116176;443;19216818824;59013;6;25/03/2025 00:10;223040;1;1;750;0;750;750;750;0;0;0;0;0;33.626.255.380.200.800;896.700.143.472.023;2230400;0;2230400;2230400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,48E+15;4,48E+15;0;750;250;4,33E+15;18750;1;0;0;0;1;0;0;0;10;375;750;0;0;0;0;0;0;0;1;75;1;0;-1;308;1;0;0;0;0;0;0;0;0;0;1
146.75.116.176-192.168.188.24-443-59013-6;14675116176;443;19216818824;59013;6;25/03/2025 00:10;895780;1;1;750;750;750;750;750;0;750;750;750;0;16.745.182.969.032.500;2.232.691.062.537.670;8957800;0;8957800;8957800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;1,12E+16;1,12E+16;750;750;750;0;0;1;0;0;1;1;0;0;0;10;1125;750;750;0;0;0;0;0;0;1;75;1;75;-1;308;1;0;0;0;0;0;0;0;0;0;1
185.107.56.143-192.168.188.24-51820-61750-17;18510756143;51820;19216818824;61750;17;25/03/2025 00:08;119892439;6443;1464;67657720;3467400;14400;800;1,05E+16;4,42E+15;14400;320;2,37E+15;3,68E+16;5.932.410.800.317.440;6.595.078.109.971.550;1,52E+16;9,99E+15;24536230;-50;1,20E+16;1,86E+15;1,17E+16;24536230;0;1,20E+16;8,19E+15;2,39E+16;34293110;0;0;0;0;0;51544;11712;5,37E+16;1,22E+15;320;14400;8,99E+14;5,33E+15;2,84E+15;0;0;0;0;0;0;0;0;0;9,00E+15;1,05E+15;2,37E+16;0;0;0;0;0;0;6443;6765772;1464;346740;-1;-1;6443;0;0;0;0;0;0;0;0;0;1
136.225.0.0-160.0.176.82-0-0-0;13622500;0;160017682;0;0;25/03/2025 00:08;118028693;62;1;0;0;0;0;0;0;0;0;0;0;0.0;0.5337685133902144;1,90E+16;2,99E+15;20020730;9410400;1,16E+16;1,90E+16;3,01E+15;20020730;9410400;0;0;0;0;0;0;0;0;0;0;0;5,25E+15;8,47E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;1
137.18.1.112-160.0.0.0-0-0-0;137181112;0;160000;0;0;25/03/2025 00:08;118028764;62;1;0;0;0;0;0;0;0;0;0;0;0.0;0.5337681923026831;1,90E+16;2,99E+15;20018790;9410370;1,16E+16;1,90E+16;3,01E+16;20018790;9410370;0;0;0;0;0;0;0;0;0;0;0;5,25E+15;8,47E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;1
146.75.116.176-192.168.188.24-443-59013-6;14675116176;443;19216818824;59013;6;25/03/2025 00:10;3520013;1;1;750;750;750;750;750;0;750;750;750;0;4.261.347.898.431.050;0.5681797197908076;35200130;0;35200130;35200130;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;2,84E+15;2,84E+15;750;750;750;0;0;1;0;0;1;1;0;0;0;10;1125;750;750;0;0;0;0;0;0;1;75;1;75;-1;308;1;0;0;0;0;0;0;0;0;0;1
146.75.116.176-192.168.188.24-443-59013-6;14675116176;443;19216818824;59013;6;25/03/2025 00:10;14329659;1;1;750;750;750;750;750;0;750;750;750;0;1.046.779.968.734.770;0.1395706624979701;1,43E+14;0;1,43E+14;1,43E+14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;6,98E+15;6,98E+15;750;750;750;0;0;1;0;0;1;1;0;0;0;10;1125;750;750;0;0;0;0;0;0;1;75;1;75;-1;308;1;0;0;0;0;0;0;0;0;0;1
192.168.188.24-224.0.0.22-0-0-0;19216818824;0;2240022;0;0;25/03/2025 00:09;7502640;2;1;0;0;0;0;0;0;0;0;0;0;0.0;0.3998592495441604;37513200;1,76E+15;49929310;25097090;49929310;49929310;0;49929310;49929310;0;0;0;0;0;0;0;0;0;0;0;2,67E+15;1,33E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;1
8.0.6.4-8.6.0.1-0-0-0;8601;0;8064;0;0;25/03/2025 00:09;112507646;9;1;0;0;0;0;0;0;0;0;0;0;0.0;0.0888828480155028;1,25E+23;1,67E+23;3,75E+14;130;1,13E+16;1,41E+23;1,72E+23;3,75E+14;130;0;0;0;0;0;0;0;0;0;0;0;8,00E+14;8,89E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1;0;-1;-1;0;0;23075;1,45E+15;3160;130;2,81E+14;1,27E+23;3,75E+14;1,07E+14;1
192.168.188.24-224.0.0.251-5353-5353-17;19216818824;5353;22400251;5353;17;25/03/2025 00:09;64672033;8;1;8870;430;2640;410;110875;9,74E+15;430;430;430;0;14.380.249.960.597.300;0.1391637092961033;8084004125;1,74E+22;4,95E+13;3040;6,37E+14;9,10E+15;1,85E+23;4,95E+13;3040;0;0;0;0;0;0;0;0;0;64;8;1,24E+15;1,55E+14;410;2640;973;9,06E+15;8,20E+15;0;0;0;0;0;0;0;0;0;1,08E+16;110875;430;0;0;0;0;0;0;8;887;1;43;-1;-1;8;0;8976685;1,53E+16;10056550;7896820;3,14E+14;2,55E+22;4,95E+13;1,34E+14;1
146.75.120.134-192.168.188.24-443-59043-6;14675120134;443;19216818824;59043;6;25/03/2025 00:12;236;1;1;0;240;0;0;0;0;240;240;240;0;10.169.491.525.423.700;847.457.627.118.644;2360;0;2360;2360;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;4,24E+14;4,24E+14;0;240;160;1,39E+16;1920;0;0;0;1;1;0;0;0;10;240;0;240;0;0;0;0;0;0;1;0;1;24;-1;298;0;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59043-6;14675120134;443;19216818824;59043;6;25/03/2025 00:12;226020;1;1;240;0;240;240;240;0;0;0;0;0;10.618.529.333.687.200;8.848.774.444.739.400;2260200;0;2260200;2260200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,42E+15;4,42E+15;0;240;80;1,39E+16;1920;1;0;0;0;1;0;0;0;10;120;240;0;0;0;0;0;0;0;1;24;1;0;-1;298;1;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59043-6;14675120134;443;19216818824;59043;6;25/03/2025 00:12;912003;1;1;240;240;240;240;240;0;240;240;240;0;5.263.140.581.774.400;21.929.752.424.060.000;9120030;0;9120030;9120030;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;1,10E+16;1,10E+16;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;298;1;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59043-6;14675120134;443;19216818824;59043;6;25/03/2025 00:12;3583946;1;1;240;240;240;240;240;0;240;240;240;0;13.393.058.935.597.800;0.5580441223165751;35839460;0;35839460;35839460;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;2,79E+16;2,79E+16;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;298;1;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59043-6;14675120134;443;19216818824;59043;6;25/03/2025 00:12;14335725;1;1;240;240;240;240;240;0;240;240;240;0;3.348.278.513.992.140;0.1395116047496725;1,43E+14;0;1,43E+14;1,43E+14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;6,98E+15;6,98E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;298;1;0;0;0;0;0;0;0;0;0;1
136.225.0.0-160.0.176.82-0-0-0;13622500;0;160017682;0;0;25/03/2025 00:10;118039225;59;1;0;0;0;0;0;0;0;0;0;0;0.0;0.5083056077333615;2,00E+15;1,77E+16;20082050;19927220;1,16E+16;2,00E+16;1,78E+15;20082050;19927220;0;0;0;0;0;0;0;0;0;0;0;5,00E+16;8,47E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;1
137.18.1.112-160.0.0.0-0-0-0;137181112;0;160000;0;0;25/03/2025 00:10;118039150;59;1;0;0;0;0;0;0;0;0;0;0;0.0;0.5083059307018053;2,00E+16;1,75E+16;20082050;19928230;1,16E+16;2,00E+16;1,77E+16;20082050;19928230;0;0;0;0;0;0;0;0;0;0;0;5,00E+15;8,47E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;1
185.107.56.143-192.168.188.24-51820-61750-17;18510756143;51820;19216818824;61750;17;25/03/2025 00:10;119593797;50248;19169;6,84E+14;26145640;14400;800;1,36E+15;2,55E+15;14400;320;1,36E+16;2,06E+16;593.570.317.029.068;5.804.398.032.449.790;1,72E+16;2,83E+16;27134910;-1390;1,19E+16;2,37E+16;3,56E+15;27587500;0;1,20E+15;6,24E+15;5,63E+15;27424600;0;0;0;0;0;401984;153352;4,20E+16;1,60E+15;320;14400;1,02E+16;5,99E+14;3,58E+15;0;0;0;0;0;0;0;0;0;1,02E+16;1,36E+15;1,36E+16;0;0;0;0;0;0;50248;68372764;19169;2614564;-1;-1;50248;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59044-6;14675120134;443;19216818824;59044;6;25/03/2025 00:12;243;1;1;0;240;0;0;0;0;240;240;240;0;9.876.543.209.876.540;823.045.267.489.712;2430;0;2430;2430;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;4,12E+14;4,12E+14;0;240;160;1,39E+16;1920;0;0;0;1;1;0;0;0;10;240;0;240;0;0;0;0;0;0;1;0;1;24;-1;310;0;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59044-6;14675120134;443;19216818824;59044;6;25/03/2025 00:12;220146;1;1;240;0;240;240;240;0;0;0;0;0;10.901.856.040.990.900;9.084.880.034.159.140;2201460;0;2201460;2201460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,54E+15;4,54E+15;0;240;80;1,39E+16;1920;1;0;0;0;1;0;0;0;10;120;240;0;0;0;0;0;0;0;1;24;1;0;-1;310;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59046-6;1,51E+11;443;19216818824;59046;6;25/03/2025 00:12;229;1;1;0;240;0;0;0;0;240;240;240;0;10.480.349.344.978.100;8.733.624.454.148.470;2290;0;2290;2290;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;4,37E+15;4,37E+15;0;240;160;1,39E+16;1920;0;0;0;1;1;0;0;0;10;240;0;240;0;0;0;0;0;0;1;0;1;24;-1;337;0;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59067-6;1,51E+11;443;19216818824;59067;6;25/03/2025 00:12;216;1;1;0;240;0;0;0;0;240;240;240;0;11.111.111.111.111.100;925.925.925.925.926;2160;0;2160;2160;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;4,63E+14;4,63E+14;0;240;160;1,39E+16;1920;0;0;0;1;1;0;0;0;10;240;0;240;0;0;0;0;0;0;1;0;1;24;-1;297;0;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59068-6;1,51E+11;443;19216818824;59068;6;25/03/2025 00:12;216;1;1;0;240;0;0;0;0;240;240;240;0;11.111.111.111.111.100;925.925.925.925.926;2160;0;2160;2160;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;4,63E+14;4,63E+14;0;240;160;1,39E+16;1920;0;0;0;1;1;0;0;0;10;240;0;240;0;0;0;0;0;0;1;0;1;24;-1;297;0;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59045-6;1,51E+11;443;19216818824;59045;6;25/03/2025 00:12;0;1;1;0;240;0;0;0;0;240;240;240;0;inf;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;0;0;0;240;160;1,39E+16;1920;0;0;0;1;1;0;0;0;10;240;0;240;0;0;0;0;0;0;1;0;1;24;-1;326;0;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59046-6;1,51E+11;443;19216818824;59046;6;25/03/2025 00:12;225051;1;1;240;0;240;240;240;0;0;0;0;0;10.664.249.436.794.300;8.886.874.530.661.930;2250510;0;2250510;2250510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,44E+15;4,44E+15;0;240;80;1,39E+16;1920;1;0;0;0;1;0;0;0;10;120;240;0;0;0;0;0;0;0;1;24;1;0;-1;337;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59068-6;1,51E+11;443;19216818824;59068;6;25/03/2025 00:12;225033;1;1;240;0;240;240;240;0;0;0;0;0;10.665.102.451.640.400;888.758.537.636.702;2250330;0;2250330;2250330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,44E+14;4,44E+14;0;240;80;1,39E+16;1920;1;0;0;0;1;0;0;0;10;120;240;0;0;0;0;0;0;0;1;24;1;0;-1;297;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59067-6;1,51E+11;443;19216818824;59067;6;25/03/2025 00:12;224998;1;1;240;0;240;240;240;0;0;0;0;0;10.666.761.482.324.200;8.888.967.901.936.900;2249980;0;2249980;2249980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,44E+15;4,44E+15;0;240;80;1,39E+16;1920;1;0;0;0;1;0;0;0;10;120;240;0;0;0;0;0;0;0;1;24;1;0;-1;297;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59045-6;1,51E+11;443;19216818824;59045;6;25/03/2025 00:12;218760;1;1;240;0;240;240;240;0;0;0;0;0;10.970.927.043.335.100;91.424.392.027.793;2187600;0;2187600;2187600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,57E+14;4,57E+14;0;240;80;1,39E+16;1920;1;0;0;0;1;0;0;0;10;120;240;0;0;0;0;0;0;0;1;24;1;0;-1;326;1;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59044-6;14675120134;443;19216818824;59044;6;25/03/2025 00:12;943998;1;1;240;240;240;240;240;0;240;240;240;0;5.084.756.535.501.130;2.118.648.556.458.800;9439980;0;9439980;9439980;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;1,06E+15;1,06E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;310;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59068-6;1,51E+11;443;19216818824;59068;6;25/03/2025 00:12;904051;1;1;240;240;240;240;240;0;240;240;240;0;5.309.434.976.566.580;22.122.645.735.694.100;9040510;0;9040510;9040510;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;1,11E+16;1,11E+16;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;297;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59046-6;1,51E+11;443;19216818824;59046;6;25/03/2025 00:12;935934;1;1;240;240;240;240;240;0;240;240;240;0;51.285.667.579.124.100;21.369.028.157.968.400;9359340;0;9359340;9359340;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;1,07E+16;1,07E+16;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;337;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59067-6;1,51E+11;443;19216818824;59067;6;25/03/2025 00:12;952019;1;1;240;240;240;240;240;0;240;240;240;0;5.041.916.180.244.300;2.100.798.408.435.120;9520190;0;9520190;9520190;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;1,05E+15;1,05E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;297;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59045-6;1,51E+11;443;19216818824;59045;6;25/03/2025 00:12;896046;1;1;240;240;240;240;240;0;240;240;240;0;5.356.867.839.374.310;2.232.028.266.405.960;8960460;0;8960460;8960460;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;1,12E+15;1,12E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;326;1;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59044-6;14675120134;443;19216818824;59044;6;25/03/2025 00:12;3584615;1;1;240;240;240;240;240;0;240;240;240;0;1.339.055.937.666.940;0.5579399740278942;35846150;0;35846150;35846150;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;2,79E+15;2,79E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;310;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59068-6;1,51E+11;443;19216818824;59068;6;25/03/2025 00:12;3519974;1;1;240;240;240;240;240;0;240;240;240;0;13.636.464.360.248.100;0.5681860150103382;35199740;0;35199740;35199740;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;2,84E+15;2,84E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;297;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59046-6;1,51E+11;443;19216818824;59046;6;25/03/2025 00:12;3519967;1;1;240;240;240;240;240;0;240;240;240;0;13.636.491.478.471.200;0.568187144936302;35199670;0;35199670;35199670;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;2,84E+14;2,84E+14;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;337;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59045-6;1,51E+11;443;19216818824;59045;6;25/03/2025 00:12;3519969;1;1;240;240;240;240;240;0;240;240;240;0;13.636.483.730.396.400;0.5681868220998537;35199690;0;35199690;35199690;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;2,84E+16;2,84E+16;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;326;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59067-6;1,51E+11;443;19216818824;59067;6;25/03/2025 00:12;3583923;1;1;240;240;240;240;240;0;240;240;240;0;13.393.144.886.204.300;0.5580477035918462;35839230;0;35839230;35839230;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;2,79E+15;2,79E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;297;1;0;0;0;0;0;0;0;0;0;1
192.168.188.24-224.0.0.22-0-0-0;19216818824;0;2240022;0;0;25/03/2025 00:11;2505469;2;1;0;0;0;0;0;0;0;0;0;0;0.0;11.973.806.101.771.700;12527345;3,65E+16;15109540;9945150;15109540;15109540;0;15109540;15109540;0;0;0;0;0;0;0;0;0;0;0;7,98E+15;3,99E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;1
146.75.120.134-192.168.188.24-443-59044-6;14675120134;443;19216818824;59044;6;25/03/2025 00:13;14335788;1;1;240;240;240;240;240;0;240;240;240;0;3.348.263.799.659.980;0.1395109916524993;1,43E+14;0;1,43E+14;1,43E+14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;6,98E+15;6,98E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;310;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59046-6;1,51E+11;443;19216818824;59046;6;25/03/2025 00:13;14335849;1;1;240;240;240;240;240;0;240;240;240;0;33.482.495.525.727.100;0.1395103980238631;1,43E+14;0;1,43E+14;1,43E+14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;6,98E+15;6,98E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;337;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59068-6;1,51E+11;443;19216818824;59068;6;25/03/2025 00:13;14335810;1;1;240;240;240;240;240;0;240;240;240;0;3.348.258.661.352.230;0.1395107775563431;1,43E+13;0;1,43E+13;1,43E+13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;6,98E+15;6,98E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;297;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59045-6;1,51E+11;443;19216818824;59045;6;25/03/2025 00:13;14335839;1;1;240;240;240;240;240;0;240;240;240;0;33.482.518.881.524.800;0.1395104953396868;1,43E+14;0;1,43E+14;1,43E+14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;6,98E+14;6,98E+14;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;326;1;0;0;0;0;0;0;0;0;0;1
151.101.192.134-192.168.188.24-443-59067-6;1,51E+11;443;19216818824;59067;6;25/03/2025 00:13;14335813;1;1;240;240;240;240;240;0;240;240;240;0;33.482.579.606.751.200;0.1395107483614637;1,43E+14;0;1,43E+14;1,43E+14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;20;6,98E+15;6,98E+15;240;240;240;0;0;1;0;0;1;1;0;0;0;10;360;240;240;0;0;0;0;0;0;1;24;1;24;-1;297;1;0;0;0;0;0;0;0;0;0;1
8.0.6.4-8.6.0.1-0-0-0;8601;0;8064;0;0;25/03/2025 00:11;112998900;13;1;0;0;0;0;0;0;0;0;0;0;0.0;0.1238950113673672;8,69E+15;1,13E+22;2,91E+14;140;1,13E+15;9,42E+15;1,15E+23;2,91E+14;140;0;0;0;0;0;0;0;0;0;0;0;1,15E+16;8,85E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;-1;-1;0;0;1515;1,47E+16;2890;140;1,88E+23;8,88E+15;2,91E+14;84169760;1
185.107.56.143-192.168.188.24-51820-61750-17;18510756143;51820;19216818824;61750;17;25/03/2025 00:12;108673267;37881;8929;5,30E+14;11215720;14400;800;1,40E+16;1,71E+16;14400;320;1,26E+16;2,02E+16;4.982.643.615.563.700;4.307.407.082.921.320;2,32E+15;4,13E+16;27798640;-500;1,09E+16;2,87E+15;4,79E+16;28319620;0;1,08E+15;1,21E+15;9,80E+15;28232340;0;0;0;0;0;303048;71432;3,49E+16;8,22E+14;320;14400;1,16E+16;5,31E+15;2,82E+16;0;0;0;0;0;0;0;0;0;1,16E+16;1,40E+16;1,26E+16;0;0;0;0;0;0;37881;53026444;8929;1121572;-1;-1;37881;0;0;0;0;0;0;0;0;0;1
192.168.188.24-224.0.0.22-0-0-0;19216818824;0;2240022;0;0;25/03/2025 00:13;5503917;2;1;0;0;0;0;0;0;0;0;0;0;0.0;0.545066359103889;27519585;1,76E+15;39980270;15058900;15058900;15058900;0;15058900;15058900;0;0;0;0;0;0;0;0;0;0;0;3,63E+14;1,82E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;1
192.168.188.24-224.0.0.251-5353-5353-17;19216818824;5353;22400251;5353;17;25/03/2025 00:14;10941440;7;1;6830;2060;2640;410;9,76E+15;9,65E+13;2060;2060;2060;0;8.125.073.116.518.480;0.7311651848385587;1,56E+16;3,36E+16;91469300;2570;1,09E+14;18234930;3,60E+16;91469300;2570;0;0;0;0;0;0;0;0;0;56;8;6,40E+15;9,14E+15;410;2640;1,22E+16;9,63E+15;92730;0;0;0;0;0;0;0;0;0;136875;9,76E+15;2060;0;0;0;0;0;0;7;683;1;206;-1;-1;7;0;7893360;0;7893360;7893360;91469300;0;91469300;91469300;1
192.168.188.1-239.255.255.250-1900-1900-17;1921681881;1900;2,39E+11;1900;17;25/03/2025 00:12;26495678;38;1;127920;3040;3840;2920;3,37E+16;2,93E+16;3040;3040;3040;0;4.942.692.917.690.190;1.471.938.177.992.650;6,97E+15;4,28E+15;2,64E+13;1160;2,65E+14;7,16E+15;4,34E+15;2,64E+13;1170;0;0;0;0;0;0;0;0;0;304;8;1,43E+15;3,77E+15;2920;3840;3,35E+15;2,94E+15;8,64E+15;0;0;0;0;0;0;0;0;0;3,44E+15;3,37E+16;3040;0;0;0;0;0;0;38;12792;1;304;-1;-1;38;0;107910;0;107910;107910;2,64E+13;0;2,64E+13;2,64E+13;1
